MITEST,MITESTCD,SPECIES,STRAIN,SEX,MISPEC,MISTRESC,MIRESCAT,MIFREQ,N
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,SPLEEN,CONGESTION,NON-NEOPLASTIC,0.021994135,682
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,SPLEEN,PIGMENT,NON-NEOPLASTIC,0.011730205,682
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,SPLEEN,"CELLULARITY, DECREASED",NON-NEOPLASTIC,0.002932551,682
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,SPLEEN,FIBROSIS,NON-NEOPLASTIC,0.001466276,682
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,SPLEEN,ACCUMULATION,NON-NEOPLASTIC,0.001466276,682
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,SPLEEN,EXTRAMEDULLARY HEMATOPOIESIS,NON-NEOPLASTIC,0.001466276,682
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,UNREMARKABLE,,0.960059172,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,BACTERIA,NON-NEOPLASTIC,0.014792899,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,INFLAMMATION,NON-NEOPLASTIC,0.00739645,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,DILATATION,NON-NEOPLASTIC,0.00443787,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,INFILTRATE,NON-NEOPLASTIC,0.00443787,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,MINERALIZATION,NON-NEOPLASTIC,0.00295858,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,GRANULOMA,NON-NEOPLASTIC,0.00147929,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,EROSION,NON-NEOPLASTIC,0.00147929,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,CONGESTION,NON-NEOPLASTIC,0.00147929,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,STOMACH,HEMORRHAGE,NON-NEOPLASTIC,0.00147929,676
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,"STOMACH, CARDIA",UNREMARKABLE,,1,3
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,"STOMACH, FUNDUS",UNREMARKABLE,,1,4
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,"STOMACH, PYLORUS",UNREMARKABLE,,1,3
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,UNREMARKABLE,,0.744234801,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,IMMATURITY,NON-NEOPLASTIC,0.13836478,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,HYPOPLASIA,NON-NEOPLASTIC,0.046121593,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,ATROPHY,NON-NEOPLASTIC,0.018867925,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,DEGENERATION/ATROPHY,NON-NEOPLASTIC,0.016771488,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,DEGENERATION,NON-NEOPLASTIC,0.014675052,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,VACUOLATION,NON-NEOPLASTIC,0.01048218,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,DILATATION,NON-NEOPLASTIC,0.004192872,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,SPERM STASIS,NON-NEOPLASTIC,0.002096436,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,CYST,NON-NEOPLASTIC,0.002096436,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TESTIS,GERM CELL DEGENERATION,NON-NEOPLASTIC,0.002096436,477
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,THYMUS,UNREMARKABLE,,0.886075949,632
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,THYMUS,ATROPHY,NON-NEOPLASTIC,0.044303797,632
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,THYMUS,"CELLULARITY, DECREASED",NON-NEOPLASTIC,0.041139241,632
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,THYMUS,HEMORRHAGE,NON-NEOPLASTIC,0.012658228,632
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,THYMUS,CYST,NON-NEOPLASTIC,0.011075949,632
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,THYMUS,"CELLULARITY, INCREASED",NON-NEOPLASTIC,0.001582278,632
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,THYMUS,MINERALIZATION,NON-NEOPLASTIC,0.001582278,632
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,THYMUS,CONGESTION,NON-NEOPLASTIC,0.001582278,632
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TONGUE,UNREMARKABLE,,0.983546618,547
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TONGUE,INFILTRATE,NON-NEOPLASTIC,0.009140768,547
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TONGUE,DEGENERATION,NON-NEOPLASTIC,0.001828154,547
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TONGUE,NECROSIS,NON-NEOPLASTIC,0.001828154,547
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TONGUE,FIBROSIS,NON-NEOPLASTIC,0.001828154,547
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TONGUE,INFLAMMATION,NON-NEOPLASTIC,0.001828154,547
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TONSIL,UNREMARKABLE,,1,13
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,"TONSIL, PALATINE",UNREMARKABLE,,1,5
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,"TOOTH, CANINE",UNREMARKABLE,,1,8
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TRACHEA,UNREMARKABLE,,0.965957447,705
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TRACHEA,INFILTRATE,NON-NEOPLASTIC,0.015602837,705
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TRACHEA,INFLAMMATION,NON-NEOPLASTIC,0.012765957,705
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TRACHEA,DEGENERATION,NON-NEOPLASTIC,0.002836879,705
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TRACHEA,EROSION,NON-NEOPLASTIC,0.00141844,705
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,TRACHEA,METAPLASIA,NON-NEOPLASTIC,0.00141844,705
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,URETER,UNREMARKABLE,,1,168
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,URINARY BLADDER,UNREMARKABLE,,0.992679356,683
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,URINARY BLADDER,MINERALIZATION,NON-NEOPLASTIC,0.002928258,683
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,URINARY BLADDER,HEMORRHAGE,NON-NEOPLASTIC,0.002928258,683
Microscopic Examination,GHISTXQL,DOG,BEAGLE,M,URINARY BLADDER,INFILTRATE,NON-NEOPLASTIC,0.001464129,683
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,ABDOMINAL WALL,UNREMARKABLE,,1,5
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,ADIPOSE TISSUE,UNREMARKABLE,,1,2
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"ADIPOSE TISSUE, BROWN",UNREMARKABLE,,1,8
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"ADIPOSE TISSUE, WHITE",UNREMARKABLE,,0.888888889,9
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"ADIPOSE TISSUE, WHITE",ATROPHY,NON-NEOPLASTIC,0.111111111,9
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"ARTERY, AORTA",UNREMARKABLE,,0.99780461,911
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"ARTERY, AORTA",INTIMAL THICKENING,NON-NEOPLASTIC,0.001097695,911
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"ARTERY, AORTA",INFILTRATE,NON-NEOPLASTIC,0.001097695,911
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BODY CAVITY, NASAL",UNREMARKABLE,,1,49
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BONE,UNREMARKABLE,,1,7
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BONE MARROW,UNREMARKABLE,,0.975609756,82
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BONE MARROW,"CELLULARITY, INCREASED",NON-NEOPLASTIC,0.012195122,82
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BONE MARROW,DEGENERATION,NON-NEOPLASTIC,0.012195122,82
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE MARROW, FEMUR",UNREMARKABLE,,1,504
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE MARROW, HUMERUS",UNREMARKABLE,,1,6
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE MARROW, RIB",UNREMARKABLE,,1,27
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE MARROW, STERNUM",UNREMARKABLE,,0.995750708,706
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE MARROW, STERNUM",HYPERPLASIA,NON-NEOPLASTIC,0.001416431,706
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE MARROW, STERNUM","CELLULARITY, INCREASED",NON-NEOPLASTIC,0.001416431,706
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE MARROW, STERNUM",PIGMENT,NON-NEOPLASTIC,0.001416431,706
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE MARROW, TIBIA",UNREMARKABLE,,1,6
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, FEMUR",UNREMARKABLE,,0.994366197,710
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, FEMUR",GROWTH PLATE OPEN,NON-NEOPLASTIC,0.001408451,710
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, FEMUR",GROWTH PLATE CLOSED,NON-NEOPLASTIC,0.001408451,710
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, FEMUR",GROWTH PLATE PARTIALLY CLOSED,NON-NEOPLASTIC,0.001408451,710
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, FEMUR",HEMORRHAGE,NON-NEOPLASTIC,0.001408451,710
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, FEMUR/JOINT, FEMOROTIBIAL",UNREMARKABLE,,0.974358974,39
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, FEMUR/JOINT, FEMOROTIBIAL",GROWTH PLATE CLOSED,NON-NEOPLASTIC,0.025641026,39
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, HUMERUS",UNREMARKABLE,,1,6
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, RIB",UNREMARKABLE,,1,30
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, STERNUM",UNREMARKABLE,,0.998704663,772
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, STERNUM",FRACTURE,NON-NEOPLASTIC,0.001295337,772
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BONE, TIBIA",UNREMARKABLE,,1,23
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BRAIN,UNREMARKABLE,,0.952926209,786
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BRAIN,INFILTRATE,NON-NEOPLASTIC,0.017811705,786
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BRAIN,MINERALIZATION,NON-NEOPLASTIC,0.013994911,786
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BRAIN,PIGMENT,NON-NEOPLASTIC,0.008905852,786
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BRAIN,GLIOSIS,NON-NEOPLASTIC,0.003816794,786
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BRAIN,FIBROSIS,NON-NEOPLASTIC,0.001272265,786
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BRAIN,HEMORRHAGE,NON-NEOPLASTIC,0.001272265,786
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, AMYGDALOID BODY",UNREMARKABLE,,1,1
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, BRAIN STEM",UNREMARKABLE,,0.972972973,37
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, BRAIN STEM",INFILTRATE,NON-NEOPLASTIC,0.027027027,37
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, CEREBELLUM",UNREMARKABLE,,1,110
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, CEREBRUM",UNREMARKABLE,,0.993006993,143
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, CEREBRUM",INFILTRATE,NON-NEOPLASTIC,0.006993007,143
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, CHOROID PLEXUS",UNREMARKABLE,,1,9
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, HIPPOCAMPUS",UNREMARKABLE,,1,4
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, HYPOTHALAMUS",UNREMARKABLE,,1,1
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, MEDULLA OBLONGATA",UNREMARKABLE,,1,76
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, MIDBRAIN",UNREMARKABLE,,0.75,4
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, MIDBRAIN",INFILTRATE,NON-NEOPLASTIC,0.25,4
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, OLFACTORY BULB",UNREMARKABLE,,1,1
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, PONS",UNREMARKABLE,,1,48
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"BRAIN, THALAMUS",UNREMARKABLE,,1,1
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,BRONCHUS,UNREMARKABLE,,1,31
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,CERVIX,UNREMARKABLE,,0.980322004,559
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,CERVIX,CYST,NON-NEOPLASTIC,0.008944544,559
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,CERVIX,INFILTRATE,NON-NEOPLASTIC,0.005366726,559
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,CERVIX,CONGESTION,NON-NEOPLASTIC,0.001788909,559
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,CERVIX,ACCUMULATION,NON-NEOPLASTIC,0.001788909,559
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,CERVIX,METAPLASIA,NON-NEOPLASTIC,0.001788909,559
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"CONJUNCTIVA, BULBAR",UNREMARKABLE,,0.836734694,49
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"CONJUNCTIVA, BULBAR",INFILTRATE,NON-NEOPLASTIC,0.163265306,49
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"CONJUNCTIVA, PALPEBRAL",UNREMARKABLE,,0.912621359,103
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"CONJUNCTIVA, PALPEBRAL",INFILTRATE,NON-NEOPLASTIC,0.087378641,103
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,COSTOCHONDRAL JUNCTION,UNREMARKABLE,,1,3
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EAR CANAL,UNREMARKABLE,,0.555555556,9
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EAR CANAL,HEMORRHAGE,NON-NEOPLASTIC,0.444444444,9
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,ESOPHAGUS,UNREMARKABLE,,0.989841986,886
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,ESOPHAGUS,INFILTRATE,NON-NEOPLASTIC,0.009029345,886
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,ESOPHAGUS,HYPERPLASIA,NON-NEOPLASTIC,0.001128668,886
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EUSTACHIAN TUBE,UNREMARKABLE,,1,15
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYE,UNREMARKABLE,,0.957805907,948
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYE,INFILTRATE,NON-NEOPLASTIC,0.025316456,948
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYE,NEEDLE TRACT LESION,NON-NEOPLASTIC,0.009493671,948
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYE,DEGENERATION,NON-NEOPLASTIC,0.003164557,948
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYE,CYST,NON-NEOPLASTIC,0.002109705,948
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYE,MINERALIZATION,NON-NEOPLASTIC,0.001054852,948
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYE,"DISPLACEMENT, PHOTORECEPTOR NUCLEI",NON-NEOPLASTIC,0.001054852,948
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYELID,UNREMARKABLE,,0.904,125
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYELID,INFILTRATE,NON-NEOPLASTIC,0.072,125
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYELID,INFLAMMATION,NON-NEOPLASTIC,0.016,125
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,EYELID,HEMORRHAGE,NON-NEOPLASTIC,0.008,125
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,GALLBLADDER,UNREMARKABLE,,0.979238754,867
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,GALLBLADDER,INFILTRATE,NON-NEOPLASTIC,0.019607843,867
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,GALLBLADDER,HYPERPLASIA,NON-NEOPLASTIC,0.001153403,867
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GANGLION, CERVICAL",UNREMARKABLE,,1,30
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GANGLION, DORSAL ROOT",UNREMARKABLE,,1,82
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GANGLION, TRIGEMINAL",UNREMARKABLE,,1,38
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, ADRENAL",UNREMARKABLE,,0.947735192,1148
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, ADRENAL",MINERALIZATION,NON-NEOPLASTIC,0.027874564,1148
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, ADRENAL",HYPERTROPHY,NON-NEOPLASTIC,0.007839721,1148
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, ADRENAL",INFILTRATE,NON-NEOPLASTIC,0.005226481,1148
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, ADRENAL",VACUOLATION,NON-NEOPLASTIC,0.004355401,1148
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, ADRENAL",PIGMENT,NON-NEOPLASTIC,0.00261324,1148
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, ADRENAL",HEMORRHAGE,NON-NEOPLASTIC,0.00174216,1148
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, ADRENAL",ECTOPIC TISSUE,NON-NEOPLASTIC,0.00174216,1148
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, ADRENAL",CYST,NON-NEOPLASTIC,0.00087108,1148
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, HARDERIAN",UNREMARKABLE,,1,4
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, LACRIMAL",UNREMARKABLE,,0.884892086,278
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, LACRIMAL",INFILTRATE,NON-NEOPLASTIC,0.115107914,278
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, MAMMARY",UNREMARKABLE,,0.993362832,904
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, MAMMARY",INFILTRATE,NON-NEOPLASTIC,0.003318584,904
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, MAMMARY",HYPERPLASIA,NON-NEOPLASTIC,0.001106195,904
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, MAMMARY",HYPERTROPHY,NON-NEOPLASTIC,0.001106195,904
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, MAMMARY",INFLAMMATION,NON-NEOPLASTIC,0.001106195,904
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, PARATHYROID",UNREMARKABLE,,0.973871734,842
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, PARATHYROID",CYST,NON-NEOPLASTIC,0.021377672,842
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, PARATHYROID",INFILTRATE,NON-NEOPLASTIC,0.003562945,842
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, PARATHYROID",ECTOPIC TISSUE,NON-NEOPLASTIC,0.001187648,842
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, PITUITARY",UNREMARKABLE,,0.949002217,902
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, PITUITARY",CYST,NON-NEOPLASTIC,0.046563193,902
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, PITUITARY",VACUOLATION,NON-NEOPLASTIC,0.002217295,902
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, PITUITARY",CONGESTION,NON-NEOPLASTIC,0.001108647,902
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, PITUITARY",PIGMENT,NON-NEOPLASTIC,0.001108647,902
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY",UNREMARKABLE,,0.833333333,66
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY",INFILTRATE,NON-NEOPLASTIC,0.136363636,66
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY",MINERALIZATION,NON-NEOPLASTIC,0.03030303,66
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, PAROTID",UNREMARKABLE,,0.796747967,123
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, PAROTID",INFILTRATE,NON-NEOPLASTIC,0.146341463,123
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, PAROTID",MINERALIZATION,NON-NEOPLASTIC,0.016260163,123
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, PAROTID",HYPERPLASIA,NON-NEOPLASTIC,0.016260163,123
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, PAROTID",ATROPHY,NON-NEOPLASTIC,0.008130081,123
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, PAROTID",VACUOLATION,NON-NEOPLASTIC,0.008130081,123
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, PAROTID",CALCULUS,NON-NEOPLASTIC,0.008130081,123
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, SUBLINGUAL",UNREMARKABLE,,0.820224719,89
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, SUBLINGUAL",INFILTRATE,NON-NEOPLASTIC,0.179775281,89
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, SUBMANDIBULAR",UNREMARKABLE,,0.892376682,669
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, SUBMANDIBULAR",INFILTRATE,NON-NEOPLASTIC,0.08819133,669
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, SUBMANDIBULAR",MINERALIZATION,NON-NEOPLASTIC,0.011958146,669
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, SUBMANDIBULAR",INFLAMMATION,NON-NEOPLASTIC,0.002989537,669
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, SUBMANDIBULAR",CALCULUS,NON-NEOPLASTIC,0.001494768,669
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, SUBMANDIBULAR",ATROPHY,NON-NEOPLASTIC,0.001494768,669
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, SALIVARY, SUBMANDIBULAR",DEGRANULATION,NON-NEOPLASTIC,0.001494768,669
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, THYROID",UNREMARKABLE,,0.92195122,820
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, THYROID",CYST,NON-NEOPLASTIC,0.034146341,820
Microscopic Examination,GHISTXQL,MONKEY,CYNOMOLGUS,F,"GLAND, THYROID",ECTOPIC TISSUE,NON-NEOPLASTIC,0.02195122,820
