SPECIES,STRAIN,SEX,CLCAT,CLTEST,CLTESTCD,CLSTRESC,CLFREQ,N
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE OBSERVATIONS,DOSOBS,INCREASED WATER CONSUMPTION,0.000527704,1895
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE OBSERVATIONS,DOSOBS,BRUISE,0.000527704,1895
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE OBSERVATIONS,DOSOBS,PILOERECTION,0.000527704,1895
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE AND DERMAL OBSERVATIONS,DERMOBS,UNREMARKABLE,0.770520741,1133
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE AND DERMAL OBSERVATIONS,DERMOBS,BRUISING,0.204766108,1133
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE AND DERMAL OBSERVATIONS,DERMOBS,CLIPPER DAMAGE,0.015887026,1133
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE AND DERMAL OBSERVATIONS,DERMOBS,SWELLING,0.004413063,1133
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE AND DERMAL OBSERVATIONS,DERMOBS,ESCHAR,0.00353045,1133
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE AND DERMAL OBSERVATIONS,DERMOBS,THICKENING,0.000882613,1133
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE MUSCULAR IRRITATION,DSMIO,UNREMARKABLE,1,443
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE MUSCULAR IRRITATION OBS.,DSMIO,UNREMARKABLE,1,583
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE VASCULAR IRRITATION,DSVIO,UNREMARKABLE,1,443
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSE SITE VASCULAR IRRITATION OBS.,DSVIO,UNREMARKABLE,1,583
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSING SITE OBSERVATION,DOSSIT,UNREMARKABLE,0.961229947,748
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSING SITE OBSERVATION,DOSSIT,ERYTHEMA,0.037433155,748
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,DOSING SITE OBSERVATION,DOSSIT,SWELLING,0.001336898,748
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ERYTHEMA AND ESCHAR FORMATION,ERY_ESCH,UNREMARKABLE,1,65
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,EYELIDS,EYELDS,PARTIALLY CLOSED,1,19
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,FOB HOME CAGE,FOBHC,UNREMARKABLE,0.914285714,35
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,FOB HOME CAGE,FOBHC,UNRESTRAINED BEHAVIOR:LOCOMOTIVE ACTIVITY,0.028571429,35
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,FOB HOME CAGE,FOBHC,UNRESTRAINED BEHAVIOR:POSTURE,0.028571429,35
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,FOB HOME CAGE,FOBHC,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.028571429,35
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATION,GNOB,UNREMARKABLE,0.952506596,758
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATION,GNOB,FECES SOFT,0.023746702,758
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATION,GNOB,FECES WATERY,0.021108179,758
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATION,GNOB,MATERIAL IN PAN/BEDDING,0.002638522,758
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,UNREMARKABLE,0.977073309,3533
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,EXCRETA,0.009057458,3533
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,DISCHARGE,0.008208322,3533
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.00254741,3533
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,"DISCHARGE, RED EXUDATE",0.002264365,3533
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GENOBS,"EXCRETA, UNFORMED STOOL",0.000849137,3533
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,ALOPECIA,0.692434211,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,REDDENING AT GROIN,0.111842105,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,ORANGE COLOURATION AT GROIN,0.087171053,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,REDDENING AT SAMPLING SITE,0.040296053,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,REDDENING AT TREATMENT SITE,0.039473684,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,CRUST ON LEFT FORELEG,0.006578947,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,REDDENING AT LEFT HINDLEG,0.006578947,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,SWELLING AT TREATMENT SITE,0.006578947,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,SOFT TO LIQUID FAECES,0.005756579,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,PEELING AT GROIN,0.000822368,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,TOTAL LOSS OF SKIN SUPPLENESS (REMAINING IN POSITION AFTER PINCHING),0.000822368,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,"WRINKLED SKIN (BACK, BELLY)",0.000822368,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GENERAL OBSERVATIONS,GO,SWELLING AT SAMPLING SITE,0.000822368,1216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,ULCER:NO,0.166768853,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,ESCHAR FORMATION:NO,0.166768853,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,FISSURES:0: NONE,0.166768853,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,DESQUAMATION:0: NO DESQUAMATION,0.166155733,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,ERYTHEMA:0: NO ERYTHEMA,0.164929491,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,EDEMA:0: NO EDEMA,0.139178418,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,OEDEMA:0: NO OEDEMA,0.024116084,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,EDEMA:1: SLIGHT EDEMA,0.001634989,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,ERYTHEMA:2: MODERATE ERYTHEMA,0.001226242,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,EDEMA:2: MODERATE EDEMA,0.000817494,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,ERYTHEMA:1: SLIGHT ERYTHEMA,0.000613121,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,EDEMA:3: SEVERE EDEMA,0.000408747,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,OEDEMA:3: SEVERE OEDEMA,0.000408747,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,GRADED INJECTION SITE OBSERVATION,INJSITGR,OEDEMA:2: MODERATE OEDEMA,0.000204374,4893
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INDIVIDUAL DAILY OBSERVATIONS,IDO,UNREMARKABLE,0.988235294,425
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INDIVIDUAL DAILY OBSERVATIONS,IDO,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.011764706,425
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE,INJSIT,BRUISING,1,10
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATION,INJSITOB,S.C.-INJECTION SITE/S:UNREMARKABLE,1,216
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATIONS,INJST,UNREMARKABLE,0.79008947,1453
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATIONS,INJST,SKIN DISCOLORED,0.206469374,1453
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATIONS,INJST,SCABBED AREA,0.002064694,1453
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATIONS,INJST,SWELLING,0.000688231,1453
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATIONS,INJST,SWELLING(1),0.000688231,1453
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATIONS,ISO,UNREMARKABLE,0.958250497,1006
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATIONS,ISO,"SCAB, MULTIFOCAL",0.031809145,1006
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATIONS,ISO,SCAB/CRUST,0.008946322,1006
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,INJECTION SITE OBSERVATIONS,ISO,ABUNREMARKABLE COLOR,0.000994036,1006
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,MORTALITY OBSERVATION,MO,UNREMARKABLE,0.999080882,1088
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,MORTALITY OBSERVATION,MO,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.000919118,1088
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,UNREMARKABLE,0.299323269,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,TREMOR:0: ABSENT,0.038521603,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,BALANCE/ COORDINATION:0: UNREMARKABLE,0.038521603,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,REACTION TO ACOUSTIC STIMULI:0: UNREMARKABLE,0.038521603,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,MUSCLE TONE:0: UNREMARKABLE,0.038521603,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,GRIP STRENGTH:0: UNREMARKABLE,0.038521603,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ALERTNESS:0: UNREMARKABLE,0.038001041,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,COMMUNICATIVE VOCALIZATION:0: UNREMARKABLE,0.038001041,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,AGGRESSION (DEFENSIVE):0: ABSENT,0.037480479,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,STEREOTYPY:0: ABSENT,0.037480479,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,LOCOMOTOR ACTIVITY:0: UNREMARKABLE,0.037480479,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,CHECKING VOCALIZATION:0: UNREMARKABLE,0.035918792,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,AGGRESSION (OFFENSIVE):0: ABSENT,0.034877668,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,GROOMING:0: UNREMARKABLE,0.021863613,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,POSTURE (BODY/HEAD):0: UNREMARKABLE,0.021863613,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,SALIVATION:0: ABSENT,0.021863613,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,REACTION TO VISUAL STIMULI:0: UNREMARKABLE,0.021863613,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,LACRIMATION:0: ABSENT,0.021863613,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,TWITCHES/JERKS:0: ABSENT,0.021863613,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,MUSCLE CRAMPING:0: ABSENT,0.021863613,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,GROOMING INCIDENCE:0: UNREMARKABLE,0.016657991,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,NOVEL VISUAL STIMULI:0: UNREMARKABLE,0.016657991,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,CONVULSION/ TWITCHES/ JERKS:0: ABSENT,0.016657991,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,POSTURE:0: UNREMARKABLE,0.016657991,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,REFLEXES:FLEXOR REFLEX,0.009890682,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,REFLEXES:PATELLAR REFLEX,0.006246746,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,AGGRESSION (OFFENSIVE):+1: PRESENT,0.003643935,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,EVALUATION OF BEHAVIOR:BEHAVIOR/MENTATION,0.002602811,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,CHECKING VOCALIZATION:+1: INCREASED,0.002602811,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,LOCOMOTOR ACTIVITY:+1: INCREASED,0.001041124,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,AGGRESSION (DEFENSIVE):+1: PRESENT,0.001041124,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,STEREOTYPY:+1: PRESENT,0.001041124,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,ALERTNESS:+1: HYPER VIGILANT,0.000520562,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROBEHAVIORAL OBSERVATION,NEURO,COMMUNICATIVE VOCALIZATION:+1: INCREASED,0.000520562,1921
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROLOGIC EXAMINATIONS,NEUR,UNREMARKABLE,1,13
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROLOGICAL EXAM TEST,NEUROTST,ANAL REFLEX:UNREMARKABLE,0.164794007,267
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROLOGICAL EXAM TEST,NEUROTST,PUPILLARY REFLEX:UNREMARKABLE,0.164794007,267
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROLOGICAL EXAM TEST,NEUROTST,FOOT GRIP REFLEX:UNREMARKABLE,0.164794007,267
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROLOGICAL EXAM TEST,NEUROTST,ORBICULARIS-OCULI-REFLEX:UNREMARKABLE,0.164794007,267
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROLOGICAL EXAM TEST,NEUROTST,GENERAL OBSERVATIONS:UNREMARKABLE BEHAVIOR,0.164794007,267
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROLOGICAL EXAM TEST,NEUROTST,PATELLAR REFLEX:UNREMARKABLE,0.161048689,267
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROLOGICAL EXAM TEST,NEUROTST,FOOT GRIP REFLEX:NOT DETECTABLE,0.007490637,267
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NEUROLOGICAL EXAM TEST,NEUROTST,PATELLAR REFLEX:NOT DETECTABLE,0.007490637,267
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON RODENTS CLINICAL OBSERVATION,NRODCO,UNREMARKABLE,0.908805031,1272
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON RODENTS CLINICAL OBSERVATION,NRODCO,INJURY,0.05581761,1272
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON RODENTS CLINICAL OBSERVATION,NRODCO,SWELLING,0.01336478,1272
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON RODENTS CLINICAL OBSERVATION,NRODCO,ULCERATION,0.011792453,1272
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON RODENTS CLINICAL OBSERVATION,NRODCO,FECES WATERY,0.006289308,1272
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON RODENTS CLINICAL OBSERVATION,NRODCO,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.003930818,1272
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON-RODENT CLINICAL SIGNS,NONRDCS,UNREMARKABLE,0.459610028,718
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON-RODENT CLINICAL SIGNS,NONRDCS,SEX SKIN:PRESENT,0.284122563,718
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON-RODENT CLINICAL SIGNS,NONRDCS,SKIN AND FUR SIGNS:ALOPECIA,0.146239554,718
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON-RODENT CLINICAL SIGNS,NONRDCS,GENITAL AND RECTAL SIGNS:DISCHARGE,0.104456825,718
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON-RODENT CLINICAL SIGNS,NONRDCS,SKIN AND FUR SIGNS:SCAB,0.005571031,718
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON-RODENT PAN SIGNS,NONRDPS,UNREMARKABLE,0.796721311,610
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON-RODENT PAN SIGNS,NONRDPS,OTHER:SUBSTANCE IN PAN,0.185245902,610
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON-RODENT PAN SIGNS,NONRDPS,FECES:UNFORMED,0.009836066,610
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,NON-RODENT PAN SIGNS,NONRDPS,FECES:SCANT,0.008196721,610
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,OEDEMA,OEDEMA,UNREMARKABLE,1,65
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,OPHTHALMOLOGICAL EXAMINATION,OE,UNREMARKABLE,1,24
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,OTIC DEBRIS,0.541666667,24
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,OTOSCOPIC EXAMINATION,OTO,UNREMARKABLE,0.458333333,24
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,PEN AND TRAY OBSERVATIONS,PTOBS,UNREMARKABLE,0.997857755,4668
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,PEN AND TRAY OBSERVATIONS,PTOBS,FECES LIQUID,0.002142245,4668
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,POST DOSE OBSERVATION,PDO,UNREMARKABLE,0.694536424,1208
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,POST DOSE OBSERVATION,PDO,POST DOSING STATUS:UNREMARKABLE,0.293046358,1208
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,POST DOSE OBSERVATION,PDO,WITHIN UNREMARKABLE LIMITS (NORM EYE),0.012417219,1208
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,POSTDOSE OBSERVATION,CP1,"PUPIL, DILATED",1,4
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,PROCEDURE CAGE OBSERVATION,PCOB,BRUISING,0.48630137,146
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,PROCEDURE CAGE OBSERVATION,PCOB,SCAB/CRUST,0.212328767,146
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,PROCEDURE CAGE OBSERVATION,PCOB,HAIR LOSS,0.157534247,146
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,PROCEDURE CAGE OBSERVATION,PCOB,UNREMARKABLE,0.116438356,146
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,PROCEDURE CAGE OBSERVATION,PCOB,ABRASION,0.01369863,146
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,PROCEDURE CAGE OBSERVATION,PCOB,DISCHARGE,0.006849315,146
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,PROCEDURE CAGE OBSERVATION,PCOB,ABUNREMARKABLE COLOR,0.006849315,146
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,HAIR SPARSE,0.507712649,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SKIN DISCOLORED,0.210224769,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SCABBED AREA,0.069193477,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,TAIL MISSING - PORTION,0.059938299,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,DISCHARGE,0.02688409,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,ABRASION(S),0.02379903,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,FECES SOFT,0.020713971,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SEX SKIN SWELLING,0.014103129,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,MATERIAL IN PAN/BEDDING,0.012340238,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,FECES WATERY,0.010577347,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,UNREMARKABLE,0.009695901,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,FECES DISCOLORED,0.009695901,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SWELLING,0.009255178,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SCAR,0.008814456,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SKIN DRY,0.004847951,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,STEREOTYPY,0.001322168,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,RECTUM PROLAPSED,0.000440723,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,LACERATION,0.000440723,2269
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,UNREMARKABLE,0.407064992,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,HAIR LOSS,0.325376018,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,BRUISING,0.129432869,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,ABUNREMARKABLE COLOR,0.063336553,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SCAB/CRUST,0.048847799,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,DISCHARGE,0.009797157,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,FECES,0.006554436,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,WOUND,0.003242721,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,ABRASION,0.002276804,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,HEMATOMA,0.001448875,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,FLAKY SKIN,0.000620947,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SEDATED/RECOVERING FROM SEDATION,0.000620947,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SNEEZING,0.000413964,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,EMESIS,0.00034497,14494
MONKEY,CYNOMOLGUS,F,CLINICAL SIGNS,ROUTINE,ROUT,SCRATCHING,0.000275976,14494
